2013-03-15,牛仔裤,0.002403,0.004775,51.052125,1173
2013-03-15,卫衣/绒衫,0.002452,0.000000,17.800000,281
2013-03-15,棉衣/棉服,0.002360,0.000000,23.983333,1187
2013-03-15,婚纱/旗袍/礼服,0.005986,0.000000,18.888889,68
2013-03-15,皮衣,0.002840,0.000000,4.600000,438
2013-03-15,半身裙,0.002717,0.006554,25.762232,1693
2013-03-15,衬衫,0.005358,0.038200,21.050287,4855
2013-03-15,羽绒服,0.000902,0.000000,14.986111,5401
2013-03-15,毛针织衫,0.003311,0.030920,31.135423,848
2013-03-15,连衣裙,0.004290,0.000952,25.281761,2324
2013-03-15,短外套,0.002622,0.000000,30.125000,770
2013-03-15,裤子,0.002870,0.000000,27.914313,1107
2013-03-15,小背心/小吊带,0.003573,0.038353,33.435253,1383
2013-03-15,唐装/民族服装/舞台服装,0.000521,0.000000,15.000000,936
2013-03-15,中老年女装,0.003088,0.000000,30.787500,773
2013-03-15,蕾丝衫/雪纺衫,0.003770,0.004864,27.995952,3073
2013-03-15,西装,0.004456,0.000000,18.625000,432
2013-03-15,职业套装/学生校服/工作制服,0.001916,0.000000,19.500000,332
2013-03-15,大码女装,0.004341,0.000000,48.588710,970
2013-03-16,风衣,0.002034,0.000000,18.701151,3034
2013-03-16,T恤,0.003109,0.005470,28.365304,998
2013-03-16,毛呢外套,0.002346,0.000000,10.669697,498
2013-03-16,皮草,0.002448,0.000000,29.589044,2321
2013-03-16,毛衣,0.003604,0.000208,34.826475,2019
2013-03-16,牛仔裤,0.002001,0.002210,55.082812,1087
2013-03-16,卫衣/绒衫,0.001789,0.000000,14.500000,333
2013-03-16,棉衣/棉服,0.007802,0.000000,28.500000,251
2013-03-16,婚纱/旗袍/礼服,0.002405,0.000000,8.766667,1281
2013-03-16,皮衣,0.000551,0.000000,5.000000,587
2013-03-16,半身裙,0.003427,0.041333,25.723992,1630
2013-03-16,衬衫,0.005698,0.003586,20.306280,3319
2013-03-16,羽绒服,0.002426,0.000000,18.922748,5006
2013-03-16,毛针织衫,0.003623,0.000000,23.467857,691
2013-03-16,连衣裙,0.002802,0.004234,21.339658,1430
2013-03-16,短外套,0.002004,0.000000,29.905983,989
2013-03-16,裤子,0.001938,0.003827,27.779407,1048
2013-03-16,小背心/小吊带,0.003183,0.003898,24.771144,534
2013-03-16,唐装/民族服装/舞台服装,0.001561,0.000000,31.500000,652
2013-03-16,中老年女装,0.007445,0.000000,30.875000,1586
2013-03-16,蕾丝衫/雪纺衫,0.002857,0.003584,29.634189,2863
2013-03-16,西装,0.001021,0.000000,22.676768,513
2013-03-16,职业套装/学生校服/工作制服,0.001304,0.000000,31.150000,357
2013-03-16,大码女装,0.000529,0.000000,63.888889,1524
2013-03-17,风衣,0.002742,0.076923,22.021779,2173
2013-03-17,T恤,0.003664,0.008491,27.890668,790
2013-03-17,毛呢外套,0.003225,0.000000,16.316746,615
2013-03-17,皮草,0.002117,0.000000,28.450000,1289
2013-03-17,毛衣,0.002485,0.001643,36.715926,1980
2013-03-17,牛仔裤,0.002444,0.006222,39.178600,1123
2013-03-17,卫衣/绒衫,0.005314,0.000000,19.800000,240
2013-03-17,棉衣/棉服,0.002990,0.000000,31.000000,435
2013-03-17,婚纱/旗袍/礼服,0.000894,0.000000,7.500000,1160
2013-03-17,皮衣,0.006477,0.000000,9.333333,308
2013-03-17,半身裙,0.003916,0.001567,24.520243,1396
2013-03-17,衬衫,0.006003,0.011828,19.911614,3070
2013-03-17,羽绒服,0.001742,0.008772,28.529240,1994
2013-03-17,毛针织衫,0.003422,0.001361,23.051781,577
2013-03-17,连衣裙,0.002974,0.039255,23.071960,762
2013-03-17,短外套,0.002821,0.000000,29.583095,925
2013-03-17,裤子,0.001916,0.001818,25.695311,769
2013-03-17,小背心/小吊带,0.004910,0.024242,23.633668,1304
2013-03-17,唐装/民族服装/舞台服装,0.001247,0.000000,33.500000,741
2013-03-17,中老年女装,0.004091,0.000000,28.214286,1565
2013-03-17,蕾丝衫/雪纺衫,0.003555,0.001569,26.010966,3693
2013-03-17,西装,0.001867,0.000000,16.857143,519
2013-03-17,职业套装/学生校服/工作制服,0.002851,0.000000,19.350000,374
2013-03-17,大码女装,0.000467,0.000000,23.000000,407
2013-03-18,风衣,0.002637,0.000367,28.281959,4060
2013-03-18,T恤,0.003529,0.011564,26.901511,1059
2013-03-18,毛呢外套,0.002620,0.000000,14.226326,767
2013-03-18,皮草,0.001397,0.000000,28.049808,2546
2013-03-18,毛衣,0.003314,0.001317,34.096439,3534
2013-03-18,牛仔裤,0.001609,0.012718,51.552842,1958
